"ERR127302","ERR127303","ERR127304","ERR127305","ERR127306","ERR127307","ERR127308","ERR127309"
"136242",0,0,0,0,0,0,2,0
"136259",14,6,8,10,28,26,24,12
"136263",0,0,0,0,0,0,0,0
"136288",0,0,0,0,2,0,0,0
"1363",2,0,0,0,0,0,0,1
"136306",818,919,680,651,1609,1845,1687,1559
"136332",2,2,0,0,2,0,2,0
"136371",0,0,0,0,0,0,0,0
"1364",67,90,106,98,252,253,210,234
"1365",4,0,4,2,0,0,0,0
"136541",0,0,0,0,0,0,0,0
"1366",802,796,669,780,1010,1037,1076,976
"136647",385,453,431,380,311,340,367,364
"1368",1452,1605,611,472,799,964,938,746
"136853",273,210,296,325,1194,1141,1254,1038
"136895",22,32,8,10,17,25,25,8
"1369",0,0,0,0,0,0,0,0
"136991",0,0,0,0,0,0,1,0
"1370",0,0,4,2,2,0,2,0
"137075",156,83,106,92,148,144,140,139
"1371",846,928,1139,1219,875,876,898,881
"137209",38,54,56,22,22,43,35,35
"1373",271588,343436,113758,100165,203106,246337,227989,215696
"137362",0,0,0,0,0,0,0,0
"137392",20,26,27,10,14,15,12,21
"1374",5819,5573,5643,5738,8112,9122,8800,7979
"137492",249,333,270,187,170,220,215,244
"1375",1,1,1,1,1,3,2,4
"1376",783,868,1021,952,1745,1853,1859,1701
"137682",149,175,203,128,189,216,195,225
"137695",345,465,121,75,326,419,316,307
"137735",0,0,0,0,0,0,0,0
"137797",1,0,0,0,0,0,0,0
"1378",0,0,0,0,0,0,0,2
"137814",0,0,0,0,0,0,0,0
"137835",0,0,0,0,0,0,0,0
"137868",0,4,0,0,0,0,0,2
"137872",14,2,8,12,24,12,28,24
"137886",1008,1266,1203,982,509,774,600,648
"1379",0,0,0,0,0,0,0,0
"137902",1,0,2,4,5,2,3,4
"137964",4656,4847,4377,4643,3825,4271,4381,3853
"137970",0,0,0,0,0,0,0,2
"137994",9,19,19,2,6,9,5,8
"1380",0,0,0,0,0,0,0,0
"138009",352,426,432,444,370,484,474,389
"138046",0,0,0,0,0,0,0,0
"138050",2377,2567,2561,2497,3453,3964,3846,3419
"138065",0,0,0,4,0,4,4,2
"1381",0,0,0,0,0,0,0,0
"138151",3001,2380,3449,4044,2750,2739,3043,2878
"138162",244,281,183,158,142,183,200,130
"138199",237,305,312,143,243,354,243,295
"1382",9057,8507,10997,10515,12130,12654,13086,10809
"138240",0,0,0,0,0,0,0,0
"138241",116,91,144,124,64,107,44,58
"138255",0,0,0,0,0,0,0,0
"138307",2,2,2,4,0,5,0,2
"138311",76,67,79,84,27,42,27,30
"1384",611,468,1304,1388,1515,1470,1604,1434
"138428",103,71,188,229,468,416,531,402
"138429",68,54,83,48,87,116,123,78
"138474",76,73,70,48,88,138,86,129
"1385",563,697,836,621,488,584,613,510
"1386",625,721,920,770,729,890,783,737
"138639",301,383,481,388,331,347,367,320
"138649",36,34,55,16,9,22,14,19
"1387",5259,5431,7950,7900,6714,6780,6948,6030
"138715",9,13,10,9,15,10,18,15
"138716",503,400,731,848,846,958,841,945
"138724",4,8,2,2,2,0,0,1
"138799",0,0,0,0,0,0,0,0
"1388",3101,2997,3745,4033,4607,5019,5134,4535
"138802",0,0,0,0,0,0,0,0
"138803",0,0,0,0,0,0,0,0
"138804",0,0,0,0,0,0,0,0
"138805",0,0,0,0,0,0,0,0
"138881",0,0,0,0,0,0,0,0
"138882",0,0,0,0,0,0,0,0
"138883",0,0,0,0,0,0,0,0
"1389",1153,1440,1831,1510,1610,1883,1684,1680
"1390",1527,1790,934,910,771,864,822,758
"139065",0,0,0,0,0,0,0,0
"139067",0,0,0,0,0,0,0,0
"139081",0,0,0,0,0,0,0,0
"139105",0,0,0,0,0,0,0,0
"139135",1128,1213,1333,1234,724,739,824,743
"139170",0,0,0,0,0,0,0,0
"139189",0,0,0,0,0,0,0,0
"1392",0,0,0,0,0,0,0,0
"139201",10,16,22,10,6,16,8,10
"139212",0,0,0,0,0,0,0,0
"139221",0,0,0,0,0,0,0,0
"139231",811,963,1403,1145,1327,1676,1612,1505
"139285",1879,1990,2722,2738,954,1136,1094,980
"1393",0,0,0,0,0,0,0,0
"139322",484,634,700,504,308,464,411,447
"139324",0,0,0,0,0,0,0,0
"139341",260,320,168,152,206,277,208,252
"139378",0,0,0,0,0,0,0,0
"1394",0,0,0,0,0,0,0,0
"139411",0,0,0,0,0,0,0,0
"139420",0,4,0,0,0,0,0,2
"139422",0,0,0,0,0,0,0,0
"139425",0,2,0,0,0,0,0,0
"1395",9,8,3,0,0,1,1,9
"139538",0,0,0,2,4,0,0,0
"139562",0,0,0,0,0,0,0,0
"139596",114,138,234,182,140,152,166,116
"139599",0,0,0,0,0,0,0,0
"1396",2638,2391,2238,2554,4400,4187,4923,5130
"139604",0,0,0,0,0,0,0,0
"139628",0,0,0,2,0,0,0,0
"1397",2158,1559,2472,3010,4859,4932,5229,4669
"139716",0,0,0,0,0,0,2,0
"139728",8,0,0,0,1,0,0,0
"139735",0,0,0,0,0,0,0,0
"139741",0,0,0,0,0,0,0,0
"139760",0,0,0,0,0,0,0,2
"139793",0,0,0,0,0,0,0,0
"1398",2003,2280,2274,2089,1775,2310,2131,2112
"139804",0,0,0,0,0,0,0,0
"139818",199,262,386,254,235,350,288,284
"139886",412,382,608,528,526,510,540,450
"1399",5230,5472,8073,7154,4100,4886,4724,4667
"14",2589,2090,3468,3946,3100,3287,3283,2922
"140",0,0,0,0,0,0,0,0
"1400",232,168,238,209,138,160,160,142
"140032",0,0,0,0,0,0,0,0
"1401",0,0,0,0,0,0,0,0
"140258",0,0,0,0,0,0,0,0
"140290",15,10,5,8,20,11,15,5
"1404",0,0,0,0,0,0,0,0
"140432",0,0,4,0,0,0,0,4
"140453",0,0,2,0,0,0,0,0
"140456",0,0,0,0,0,0,0,0
"140458",0,0,0,0,0,2,0,0
"140459",1609,1362,1339,1510,1909,1919,1933,1819
"140460",712,726,868,841,652,768,773,724
"140461",470,659,705,565,526,586,543,568
"140462",467,542,450,452,533,491,576,506
"140464",0,2,0,0,0,0,0,0
"140465",814,749,968,984,1686,1697,1882,1675
"140467",1016,734,1310,1744,1937,1957,2220,1692
"140469",0,0,0,0,0,0,0,0
"140545",195,226,203,197,257,235,264,229
"140564",21,29,46,34,29,18,21,15
"140576",1656,1644,1757,1746,2923,3187,3083,2588
"140578",0,0,2,0,0,0,0,0
"140597",0,0,0,0,0,0,0,0
"1406",0,0,0,0,0,0,0,0
"140606",976,593,906,1062,2187,2066,2291,2000
"140609",345,494,308,266,726,1040,964,986
"140612",0,0,0,0,0,0,0,0
"140625",0,0,0,0,0,0,0,0
"140628",0,2,0,0,0,0,2,0
"140678",0,0,0,2,2,0,2,0
"140679",0,0,0,0,0,0,0,0
"140680",2,0,2,0,0,0,0,0
"140683",44,50,80,85,83,123,97,101
"140685",660,424,757,905,781,832,930,828
"140686",0,0,2,2,2,2,1,1
"140687",11,3,4,4,10,8,9,11
"140688",1838,1702,2796,2741,2452,2529,2401,2265
"140689",0,0,0,0,0,0,0,0
"140690",2,2,6,7,6,5,5,6
"140691",49,52,54,66,70,52,83,82
"140699",2,6,6,4,6,10,6,9
"1407",421,500,500,438,442,455,448,405
"140700",377,290,646,743,513,493,610,421
"140701",194,132,188,270,536,479,484,432
"140706",8,4,33,18,17,8,15,9
"140707",1265,1197,1235,1120,979,1007,1034,904
"140710",3874,3623,6583,7088,4916,5080,5483,4715
"140711",5,0,4,8,0,2,0,2
"140730",425,343,522,563,500,457,504,497
"140732",0,0,0,0,0,0,0,0
"140733",0,0,0,0,0,0,0,0
"140735",1401,1455,2669,2731,1256,1397,1351,1216
"140738",733,829,693,608,865,941,869,961
"140739",222,244,259,236,186,194,203,173
"140766",2,0,0,0,2,0,0,0
"140767",0,0,0,0,0,0,0,0
"140771",14,2,14,8,0,2,0,0
"140775",3622,3762,5555,5353,3765,4165,4096,3686
"140776",0,2,0,0,0,0,0,0
"1408",642,560,647,670,580,628,615,506
"140801",0,0,0,0,0,0,0,0
"140803",4,6,2,2,0,10,6,0
"140807",0,0,0,0,0,0,0,0
"140809",2580,2761,3338,3304,1966,2248,2040,1976
"140823",2151,1514,2661,3323,3385,2998,3288,2762
"140825",27,20,27,26,34,46,50,36
"140828",0,0,0,0,0,0,0,0
"140831",322,375,434,400,447,467,496,399
"140832",0,0,0,0,0,0,0,0
"140836",0,0,0,0,0,0,0,0
"140838",390,381,599,514,302,408,381,308
"140849",5,2,3,8,11,7,11,1
"140850",0,0,0,0,0,0,0,0
"140856",0,0,0,0,0,0,0,0
"140862",819,778,275,278,399,443,427,410
"140870",0,0,0,0,0,0,0,0
"140873",1,3,2,0,0,0,0,2
"140875",0,0,0,0,0,0,0,0
"140876",2,2,0,0,10,6,13,4
"140880",0,0,0,0,0,0,0,0
"140881",0,0,0,0,0,0,0,0
"140883",26,36,46,34,16,42,22,26
"140885",166,153,96,94,50,80,72,58
"140886",0,0,0,0,0,0,0,0
"140890",907,1303,1207,834,655,761,672,632
"140893",0,0,0,0,0,0,0,0
"140894",0,3,0,0,0,2,0,0
"1409",2,0,0,0,0,0,4,0
"140901",2005,1898,2008,1998,1611,1628,1784,1433
"140902",0,0,0,0,0,0,0,0
"140947",0,0,0,0,2,0,0,0
"141",0,0,0,0,0,0,0,0
"1410",162,153,263,236,324,382,369,325
"1411",1,0,0,0,2,0,0,0
"1412",0,0,0,0,0,0,0,0
"1413",0,0,0,0,0,0,0,0
"1414",0,0,0,0,0,0,0,0
"1415",25,35,58,88,42,72,67,40
"1416",706,600,859,908,772,638,701,579
"1417",14,15,20,19,14,19,19,19
"1418",0,0,0,0,0,0,0,0
"1419",0,0,0,0,0,0,0,0
"142",8048,8176,15696,15174,9469,10380,10576,8968
"1420",0,0,0,0,2,0,0,0
"1421",0,0,0,0,0,0,0,0
"142678",1190,662,1204,1583,2145,2159,2156,1848
"142679",36,28,10,22,30,36,38,26
"142680",31,14,22,17,42,32,42,31
"142683",0,0,0,0,0,0,0,0
"142684",45,43,192,185,106,113,100,107
"142685",0,0,0,0,0,0,0,0
"142686",26,35,23,8,14,26,17,18
"142689",0,0,0,0,0,0,0,0
"1427",2,7,9,6,15,8,20,28
"1428",0,3,0,1,0,1,0,0
"142827",0,0,0,0,0,2,0,0
"142891",1549,1983,878,666,1246,1448,1283,1329
"1429",913,1278,1324,931,577,701,556,557
"142910",0,0,0,0,0,0,0,0
"142913",30,27,20,25,23,24,34,23
"142940",455,573,230,104,313,363,375,369
"143",1644,2053,1621,1325,1993,2493,2280,2260
"143098",569,682,1182,914,780,960,867,834
"1431",10123,12341,12251,10491,5939,6619,6434,5795
"143162",0,0,0,0,0,0,0,0
"143187",389,372,540,383,294,381,336,266
"143188",6,9,6,8,0,4,6,2
"1432",2030,2468,2920,2563,2120,2564,2341,2298
"143241",0,0,0,0,0,0,0,0
"143244",6138,6574,9009,13172,6748,7917,7724,7437
"143279",230,288,263,144,196,226,225,218
"143282",88,89,78,68,89,106,116,88
"143379",0,0,0,0,0,0,0,0
"143384",1608,1900,3458,2912,1024,1203,1154,1125
"1434",8869,11918,11777,8406,4149,5400,4812,5039
"143425",0,0,0,0,0,0,0,0
"143458",1168,1276,1895,2071,917,1026,1180,913
"143471",0,0,0,0,0,0,0,0
"143496",0,0,0,0,0,0,0,0
"1435",4,0,0,1,4,2,0,6
"143501",0,0,0,0,0,0,0,0
"143502",0,0,0,0,0,0,0,0
"143503",0,0,0,0,0,0,0,0
"143570",104,93,142,152,168,150,221,196
"1436",233,240,84,80,410,412,394,328
"143630",2,2,0,0,0,2,2,0
"143662",0,0,0,0,0,0,0,0
"143666",64,36,60,60,70,76,84,94
"143678",23,12,9,19,7,5,11,6
"143684",238,324,220,180,136,126,125,133
"143686",381,525,934,696,392,501,482,414
"143689",3,0,0,0,0,2,0,0
"1437",0,0,0,0,0,0,0,0
"1438",297,308,157,139,452,493,509,431
"143872",29,62,31,19,43,48,32,44
"143879",26,28,46,32,38,34,30,16
"143884",173,273,202,106,90,126,90,141
"143888",2144,2643,1337,932,1575,1797,1654,1771
"1439",0,0,0,0,0,0,0,0
"143903",0,0,0,0,0,0,0,0
"143941",2,1,2,2,0,0,4,0
"1440",0,0,0,0,0,0,0,0
"144097",740,560,920,950,778,838,849,698
"1441",4,8,0,0,10,11,15,5
"144100",156,165,230,226,307,297,289,256
"144108",460,631,858,665,546,613,570,603
"144110",8,4,2,4,4,5,4,6
"144124",0,0,0,0,0,0,0,0
"144125",0,0,0,0,0,0,0,0
"144132",1796,1576,1964,1647,1570,1691,1779,1478
"144165",12,6,18,30,4,10,8,8
"144193",28,14,22,24,52,49,72,60
"144195",103,75,96,70,199,157,206,148
"1442",0,0,0,0,0,0,0,0
"144233",31,39,43,48,93,74,76,87
"144245",479,668,311,226,699,864,749,756
"1443",0,0,0,0,0,0,0,0
"144321",0,9,2,6,8,2,2,2
"144347",0,0,0,0,0,0,0,0
"144348",2458,3173,2128,1553,1672,2050,1866,1841
"144360",0,0,0,0,0,0,0,0
"144363",88,115,87,36,47,48,53,43
"1444",0,0,0,0,0,0,0,0
"144402",738,958,906,639,588,750,710,607
"144404",1330,1363,962,948,1201,1347,1365,1275
"144406",4,14,6,6,15,4,2,6
"144423",0,0,0,0,0,0,0,0
"144438",0,0,0,0,0,0,0,0
"144448",0,0,0,0,0,0,0,0
"144453",2,0,0,2,4,6,4,2
"144455",1033,1204,1295,1027,466,560,556,503
"144481",10,1,7,7,17,24,11,18
"144486",0,2,8,2,4,0,0,12
"1445",4615,3984,5723,6836,4658,4753,4863,4332
"144501",1680,1498,3646,3917,4365,4516,4815,4085
"144568",0,0,2,0,0,0,0,0
"144571",24,19,25,26,16,26,42,18
"144577",117,123,169,122,129,153,142,122
"1446",0,0,0,0,0,0,0,0
"144608",24,10,24,30,8,24,12,16
"144699",890,732,1348,1633,1248,1259,1244,1184
"1447",0,0,0,0,0,0,0,0
"144715",11,10,11,9,4,6,6,8
"144717",365,208,417,447,284,241,250,226
"144742",0,0,0,0,0,0,0,0
"144776",0,0,0,0,0,0,0,1
"1448",0,0,0,0,0,0,0,0
"144809",0,0,0,0,0,0,0,0
"144811",135,149,120,82,77,96,77,139
"144817",0,0,0,0,0,0,0,0
"144983",1516,1815,2136,1837,1144,1353,1179,1253
"145165",171,201,146,154,185,252,226,198
"145173",1190,1414,802,670,709,831,767,716
"1452",2390,2635,2905,2350,1853,2192,2120,1957
"145200",0,0,0,0,2,0,2,0
"145216",0,2,0,2,1,0,0,0
"145226",3,4,2,3,4,7,2,1
"145241",18,17,7,4,7,2,4,12
"145258",0,0,0,0,0,0,0,0
"145264",0,0,0,0,0,0,0,0
"145270",0,0,0,0,0,0,0,0
"145282",42,81,102,62,58,72,82,86
"1453",7964,7320,9729,10748,8625,9161,9329,8251
"145376",3,2,4,6,0,0,0,4
"145389",190,273,175,126,161,270,242,213
"1454",3589,2861,5291,6251,4165,4204,4348,3734
"145407",0,0,0,0,0,0,2,0
"145438",4,3,6,0,4,4,4,4
"145447",2,3,8,12,1,8,0,1
"145474",0,0,0,0,0,0,2,0
"145482",75,92,150,114,44,60,45,61
"145483",22,15,40,18,33,74,78,61
"145497",0,0,0,0,0,0,0,0
"1455",2368,1702,3121,3408,3436,3417,3532,3049
"145501",0,2,0,0,0,0,0,0
"145508",149,169,126,100,127,170,129,78
"145553",4,9,5,3,23,23,12,7
"145567",107,122,122,153,86,134,136,88
"145581",0,0,0,0,0,0,0,0
"1456",823,992,538,496,474,688,527,473
"145624",0,0,0,0,0,0,0,0
"145645",0,0,0,0,0,0,0,0
"145663",0,0,0,0,0,0,0,0
"1457",1622,1775,1849,1943,1183,1298,1228,1156
"145741",0,0,0,2,1,0,0,2
"145748",299,274,372,351,307,381,348,312
"145773",611,687,799,719,406,519,374,457
"145781",2,0,0,2,3,0,0,0
"145783",0,9,6,9,6,3,4,5
"145788",33,48,46,24,35,47,30,40
"145814",2,0,0,0,0,0,0,0
"145820",0,0,0,0,0,0,0,0
"145837",2,2,4,0,4,4,3,8
"145845",0,0,0,0,0,0,0,0
"145853",139,100,219,229,170,161,167,158
"145858",0,0,0,0,0,0,0,0
"145864",0,4,0,2,0,2,2,2
"145873",2,0,4,6,2,17,16,7
"1459",1290,1554,1646,1804,1185,1433,1357,1218
"145942",0,0,0,0,0,0,0,0
"145946",0,0,0,0,0,0,0,0
"145957",181,320,298,198,129,168,148,158
"145978",212,234,226,235,429,458,440,504
"146",2,2,0,0,2,0,0,2
"1460",6498,7014,9369,9838,8353,8940,9103,8103
"146050",1269,1460,1293,978,835,1047,866,855
"146057",265,355,417,290,326,426,415,344
"146059",741,633,948,919,653,658,743,554
"146167",6,0,2,0,2,0,0,0
"146177",0,0,0,0,0,0,0,0
"146183",0,2,0,0,0,0,0,0
"146198",91,122,172,119,138,174,184,205
"1462",0,2,0,2,0,0,0,0
"146206",187,186,289,235,162,181,151,172
"146212",12,12,32,11,21,5,2,11
"146223",2948,3264,4132,3860,3140,3840,3614,3287
"146225",9,7,3,6,8,4,9,2
"146227",5,5,2,6,5,8,18,17
"146279",4,4,3,2,2,2,2,4
"1463",6,4,2,2,4,2,0,0
"146310",4,2,17,8,2,2,8,2
"146325",0,0,0,0,0,0,0,0
"146330",3194,2334,5139,6403,4502,4819,4660,4213
"146336",0,2,4,0,4,1,1,3
"146378",0,0,0,0,0,0,0,0
"146395",0,0,0,0,0,0,0,0
"1464",14577,11649,12090,14833,19109,19728,20551,18007
"146429",18,15,6,7,108,85,99,74
"146433",2,6,143,168,6,6,4,4
"146434",130,120,122,85,66,62,78,63
"146439",0,2,0,0,2,0,0,1
"146456",16,10,8,7,6,8,8,4
"146481",0,0,0,0,0,0,0,0
"1465",5254,5171,10129,9879,9470,10081,9833,8707
"146512",0,0,0,4,0,2,2,3
"146513",0,2,0,0,0,0,0,0
"146540",144,115,185,161,187,225,227,208
"146542",55,22,64,48,105,105,93,116
"146547",21,19,23,33,19,27,38,28
"146556",2,0,0,2,2,6,20,12
"146562",24,14,6,7,12,24,28,17
"1466",261,314,374,335,335,404,401,330
"146664",4287,3438,3037,3759,5800,6014,6318,5643
"146691",558,502,709,737,1540,1710,1728,1586
"146705",872,716,1059,1194,1182,1165,1244,1123
"146712",72,70,131,101,196,241,202,175
"146713",45,22,32,24,8,2,8,2
"146722",0,0,0,0,0,0,0,0
"146723",0,0,0,0,0,0,0,0
"146754",0,10,2,4,8,11,26,9
"146760",416,316,206,210,426,547,537,446
"146771",0,0,2,2,0,0,0,0
"146779",0,0,0,0,0,0,0,0
"1468",5831,4658,6873,8307,5892,5934,6443,5373
"146802",8,8,9,2,3,7,7,2
"146822",3,2,0,2,2,2,1,4
"146845",23,22,20,27,56,20,32,25
"146849",0,0,0,0,0,0,0,0
"146850",0,0,0,0,0,0,0,0
"146852",0,0,0,0,0,0,0,0
"146853",2,0,4,3,0,2,2,4
"146857",0,0,0,0,0,0,0,0
"146861",0,0,0,0,0,0,0,0
"146862",0,0,0,0,0,0,0,0
"146880",168,197,190,249,210,211,235,183
"146894",0,0,0,0,0,0,0,0
"1469",0,0,0,0,0,0,0,0
"146909",2858,2509,3015,2971,2393,2497,2465,2074
"146923",1509,1393,1690,1652,1522,1476,1579,1364
"146956",559,793,883,782,457,489,531,435
"147",8,6,11,2,24,28,25,15
"1470",0,0,0,0,0,0,0,0
"147007",278,291,329,256,321,297,297,293
"147011",30,38,50,51,59,69,38,34
"147015",1716,1626,1853,1857,1861,2041,2013,1960
"147040",178,126,328,354,341,370,392,318
"147081",12,17,8,13,19,20,23,24
"147093",0,0,0,0,0,0,0,0
"1471",2833,2318,2581,3107,4305,4679,4660,3897
"147111",504,337,350,453,1138,1060,1134,1001
"147138",32,13,16,15,24,37,47,27
"147166",2674,2816,4688,4899,2859,2963,3234,2729
"147172",504,662,646,541,463,674,545,598
"147179",1423,1507,2207,2163,1911,2158,2010,1799
"147183",0,0,0,0,0,0,0,0
"147184",284,280,273,228,334,358,350,327
"147199",0,0,0,0,0,0,0,0
"1472",0,0,0,0,0,0,0,0
"1473",0,0,0,0,0,0,0,0
"147323",0,1,0,0,0,0,0,0
"147339",888,960,834,663,552,769,694,666
"147372",0,0,0,0,0,0,0,0
"147381",0,0,0,0,0,0,0,0
"1474",0,0,0,0,0,0,2,1
"147407",4,0,9,0,4,2,4,0
"147409",0,0,0,0,0,0,0,0
"147429",0,0,0,0,0,0,0,2
"147463",89,124,183,168,112,104,104,107
"147495",0,0,0,0,0,0,0,0
"1475",0,0,0,0,0,0,0,0
"147525",6,18,30,34,37,46,38,22
"1476",3854,4200,5496,5668,5062,5865,5260,5195
"147645",69,77,71,67,118,132,151,104
"147646",0,0,0,2,0,0,0,0
"147650",213,181,238,193,280,246,282,219
"147657",342,354,412,268,125,142,153,142
"147658",0,0,0,0,0,0,0,0
"147660",0,0,0,0,0,0,0,0
"147664",0,0,2,0,0,2,0,0
"147670",2,0,0,0,0,0,0,0
"147685",0,0,0,0,0,0,0,0
"147686",0,0,0,0,0,0,0,0
"147687",384,546,627,430,299,383,401,399
"147694",211,253,302,214,186,247,210,205
"147699",24,36,33,43,56,51,80,30
"1477",1515,1703,2205,2361,2600,2806,2627,2426
"147700",244,170,313,297,315,307,306,307
"147710",0,2,1,7,3,2,6,1
"147719",0,0,0,0,0,0,0,0
"147727",105,74,129,104,76,106,91,124
"147741",2,0,0,0,0,0,0,0
"147744",21,15,25,14,34,15,24,37
"147746",9,8,6,4,2,6,6,4
"147798",36,28,35,30,41,33,41,22
"1478",1111,1273,1275,1266,884,1001,994,792
"147804",123,157,204,156,86,134,129,110
"147807",80,41,85,115,206,165,197,203
"147808",108,67,120,168,198,180,184,178
"147837",0,0,0,2,4,0,0,4
"147841",224,142,375,487,441,421,510,423
"147872",0,0,0,0,0,0,0,0
"1479",450,649,779,510,332,456,385,354
"147906",0,0,0,0,0,0,0,2
"147912",722,532,942,1071,1410,1457,1427,1326
"147920",2,4,8,2,14,8,7,12
"147923",160,231,151,136,96,154,105,147
"147929",69,71,109,80,48,76,70,50
"147945",0,0,0,0,0,0,0,0
"147947",0,0,0,0,0,0,0,0
"147948",2,0,0,0,0,0,0,0
"147949",26,56,58,42,34,39,32,42
"147965",107,104,118,98,173,212,183,127
"147968",35,35,30,29,63,79,74,60
"147991",525,722,1268,871,1158,1316,1260,1206
"148",0,0,0,0,0,0,0,0
"148003",0,0,0,0,0,0,0,0
"148014",2,0,0,5,2,3,0,3
"148022",1346,1022,1517,1911,1226,1152,1227,1074
"148046",144,111,137,119,233,175,223,175
"148066",0,0,0,0,0,0,0,0
"148103",27,28,24,21,41,25,29,16
"148109",0,0,2,0,0,0,0,0
"148113",203,83,195,257,115,129,122,107
"148137",465,469,577,501,613,637,692,627
"148145",0,0,0,0,0,0,0,0
"148156",433,502,290,293,289,360,355,273
"148170",0,0,0,4,2,4,10,0
"148189",140,142,179,120,108,120,119,80
"148198",0,4,6,2,0,0,0,1
"1482",6,2,2,2,8,10,4,10
"148203",118,143,168,163,50,49,52,39
"148206",200,291,283,172,165,232,205,222
"148213",0,0,0,0,0,0,0,0
"148223",137,103,193,218,286,262,330,277
"148229",735,720,1128,1190,1217,1256,1368,1135
"148231",0,0,0,0,0,0,0,0
"148252",1336,1175,966,1299,716,882,826,787
"148254",237,258,268,216,174,198,200,204
"148266",60,60,73,36,20,25,46,44
"148268",4,6,4,4,2,3,4,10
"148281",0,0,0,0,0,0,0,0
"148304",110,135,163,150,127,170,142,113
"148327",225,250,261,254,672,678,726,656
"148345",2,0,2,4,6,9,6,2
"148362",365,546,433,219,276,353,302,373
"148398",1142,641,391,470,1519,1377,1557,1455
"148413",623,562,905,938,997,1053,1131,972
"148418",6,12,7,3,5,16,12,3
"148423",403,515,328,254,456,509,574,456
"148479",1040,1024,1689,1649,1185,1337,1223,1220
"1485",489,388,446,682,762,734,854,644
"148523",4,7,6,18,9,9,10,7
"148534",1137,1430,315,244,672,767,751,718
"148545",58,45,58,42,42,36,28,32
"148581",0,0,0,0,0,0,0,0
"1486",198,250,146,122,284,345,406,334
"148641",256,190,224,248,218,208,190,209
"148696",3,0,2,0,2,3,2,2
"1487",3202,2652,5365,6227,4555,4691,4833,4140
"148709",20,26,52,46,53,68,64,52
"148713",2,0,0,0,4,17,12,5
"148738",0,0,0,0,0,0,0,0
"148741",0,0,0,0,0,0,0,0
"148753",2,2,0,2,2,4,4,1
"148789",4347,5170,2969,2458,2154,2648,2470,2349
"1488",2355,2100,3119,3500,2139,2390,2360,2054
"148808",13,25,25,13,16,10,17,12
"148811",0,0,0,0,0,0,0,0
"148823",0,0,0,0,0,0,0,0
"148824",0,0,0,0,0,0,0,0
"148867",3069,3913,3102,2401,2154,2629,2379,2366
"148870",0,0,0,2,2,0,3,0
"148898",32,32,30,19,18,32,22,22
"1489",68,68,184,245,315,321,294,317
"148930",0,0,0,0,0,0,0,0
"148932",192,183,406,417,288,336,294,252
"148979",30,28,37,36,105,101,114,99
"1490",164,200,184,240,502,587,543,510
"149018",0,0,0,0,0,0,0,0
"149041",994,1166,1449,1062,726,936,803,774
"149047",0,0,0,0,0,0,0,0
"149069",10,11,4,6,14,17,15,7
"149076",645,542,879,930,1231,1252,1267,1176
"149086",0,0,0,0,0,0,0,0
"149095",18,12,21,7,10,22,13,12
"1491",1914,2267,1917,1422,941,1197,1048,974
"149111",0,0,0,0,0,0,0,0
"149134",0,0,0,0,2,2,1,5
"149175",1418,1362,1047,1105,1256,1189,1320,1130
"149233",2,2,0,0,0,0,0,0
"149281",0,0,0,0,0,0,0,0
"149297",10,2,12,2,6,2,6,0
"1493",0,0,0,0,0,0,0,0
"149345",144,156,118,110,309,309,319,266
"149371",936,1100,1064,941,990,1068,927,941
"149420",190,240,230,148,176,224,156,174
"149428",4,8,12,9,2,9,5,12
"149461",2,2,0,0,2,0,2,8
"149465",44,56,15,21,51,52,47,56
"149466",0,0,0,0,0,0,0,0
"149473",147,93,86,81,195,245,231,206
"149478",70,49,18,21,202,197,206,178
"149483",5,7,7,6,32,37,36,27
"149499",0,0,0,3,4,2,0,0
"1495",15156,16214,21715,21471,20201,22482,22051,19668
"149563",0,0,0,0,0,0,0,0
"1496",0,0,0,0,0,0,0,0
"149603",3532,3053,5045,6063,5223,5254,5394,4824
"149620",0,0,0,0,0,2,0,0
"149628",0,0,0,0,0,0,0,0
"149643",0,0,0,0,0,0,0,0
"149647",0,0,0,2,0,0,0,2
"149685",1,0,0,0,0,0,0,0
"149699",0,0,0,0,0,0,0,0
"1497",1529,1520,1726,1617,1484,1643,1694,1430
"149708",0,0,0,0,0,0,0,0
"149773",0,4,8,2,6,2,4,2
"149775",9,2,6,8,12,7,12,10
"149830",0,0,0,0,0,0,0,0
"149837",0,0,0,0,2,0,0,0
"149840",34,36,14,18,12,4,20,16
"1499",30943,36329,33878,33275,21596,25533,23740,22466
"149934",0,0,0,0,0,0,0,0
"149950",0,0,0,0,0,0,0,0
"149951",409,415,485,362,358,408,446,341
"149954",8,5,6,15,21,11,16,11
"149986",2351,2034,3110,3270,1777,1782,1727,1687
"149992",0,0,0,0,0,0,0,0
"149998",4,1,6,0,0,0,0,0
"15",32,32,45,42,9,7,12,4
"150",0,2,0,0,0,0,0,0
"1500",50,55,61,35,23,37,37,27
"150000",0,0,0,0,0,0,0,0
"150082",19,44,50,23,21,47,43,22
"150084",0,0,0,0,0,0,0,0
"150094",14008,11758,22392,23588,13983,13640,14706,12884
"1501",0,0,0,0,0,0,0,0
"150135",2,0,0,0,0,0,0,0
"150147",0,0,0,0,0,0,0,0
"150159",6,2,5,7,12,2,2,0
"150160",0,0,0,0,0,0,0,0
"150165",0,0,0,0,0,0,0,0
"150185",0,0,0,0,0,0,0,0
"150197",38,22,48,53,80,92,83,68
